customer_id,first_name,last_name,email,age,gender,country,city,segment,signup_date,preferred_device
3727,Emily,Guzman,emily.guzman241@hotmail.com,51,Male,U.S.A.,Nathanmouth,Returning,2022-01-08,Tablet
3728,Matthew,Fisher,matthew.fisher49@gmail.com,49,Male,Australia,East Timothyview,New,2024-12-29,Mobile
3729,Jeffery,Chen,jeffery.chen903@gmail.com,42,Female,India,Kimberlymouth,Returning,2019-08-20,Mobile
3730,Lindsey,Jones,lindsey.jones694@hotmail.com,32,Male,United States,West Angela,VIP,2024-04-08,Desktop
3731,Crystal,Cameron,crystal.cameron848@yahoo.com,46,Other,India,Dillonburgh,Returning,2024-06-04,Desktop
3732,Daniel,Warner,daniel.warner827@gmail.com,54,Male,Brazil,South Lisa,New,2019-09-24,Mobile
3733,Amber,Hall,amber.hall441@hotmail.com,37,Male,Canada,Michaelville,Returning,2023-12-13,Tablet
3734,Jennifer,Peters,jennifer.peters233@yahoo.com,43,Male,Italy,North Lee,New,2020-04-21,Tablet
3735,Brian,Allen,brian.allen230@yahoo.com,48,Female,Canada,Boydmouth,At-Risk,2023-08-26,Mobile
3736,Christy,Curtis,christy.curtis349@yahoo.com,21,Female,united states,Michaelshire,VIP,2022-03-25,Desktop
3737,Derek,Ramirez,derek.ramirez789@hotmail.com,38,Other,  Germany  ,New Triciaburgh,New,2023-03-20,Mobile
3738,Steven,Fields,steven.fields918@gmail.com,46,Male,Brazil,Debraland,Returning,2021-07-06,Tablet
3739,WILLIAM,Jones,william.jones895@gmail.com,25,Other,Australia,New Thomas,VIP,2024-08-09,Tablet
3740,Shawn,Mendoza,shawn.mendoza686@gmail.com,60,Male,United States,South Dianeport,Returning,2024-11-05,Tablet
3741,Jasmine,White,jasmine.white52@gmail.com,35,Female,Spain,Lake George,Returning,2024-02-08,Mobile
3742,Joseph,Barker,,19,Male,GERMANY,Port Lisa,New,2021-06-21,Desktop
3743,Rita,Lopez,rita.lopez801@gmail.com,18,Other,Brazil,Edwardstown,Churned,2019-07-26,Tablet
3744,AMY,Banks,,40,Male,U.S.A.,Josephport,New,2023-07-25,Tablet
3745,Angela,Farrell,angela.farrell43@gmail.com,42,Other,Spain,East Heatherbury,At-Risk,2023-11-07,Desktop
3746,Karen,Smith,karen.smith172@hotmail.com,35,Other,Germany,Scottstad,Churned,2023-03-18,Desktop
3747,Sharon,Wilson,sharon.wilson892@hotmail.com,49,Male,Spain,Sandovalmouth,Returning,2021-07-01,Mobile
3748,Joshua,Salazar,joshua.salazar161@hotmail.com,44,Other,Spain,Dakotafort,Returning,2021-02-09,Mobile
3749,Christine,Harvey,christine.harvey726@gmail.com,43,Female,India,South Benjamin,At-Risk,2020-11-12,Tablet
3750,Daisy,Evans,daisy.evans511@yahoo.com,18,Other,Indonesia,Lake Cynthiaton,Returning,2022-01-19,Desktop
3751,Makayla,Cruz,makayla.cruz158@gmail.com,31,Other,Spain,North Dawnmouth,Returning,2021-04-19,Mobile
3752,Christina,White,christina.white343@hotmail.com,38,Male,United States,North Cynthia,Returning,2020-01-18,Desktop
3753,Timothy,Dawson,timothy.dawson869@yahoo.com,24,Male,Saudi Arabia,Greeneburgh,New,2022-06-02,Mobile
3754,Jesus,Medina,jesus.medina993@gmail.com,39,Female,Saudi Arabia,Christopherland,VIP,2022-10-01,Desktop
3755,Amber,Webster,amber.webster252@hotmail.com,23,Female,EGYPT,Port Christinebury,Returning,2023-09-13,Mobile
3756,Kevin,Ramirez,kevin.ramirez294@hotmail.com,18,Other,Mexico,West Aaron,Returning,2021-07-19,Desktop
3757,Gregory,Garner,gregory.garner88@yahoo.com,39,Female,United Kingdom,Leeport,Returning,2023-01-17,Mobile
3758,Amber,Hall,amber.hall733@gmail.com,35,Female,Canada,Jasonstad,VIP,2019-08-13,Mobile
3759,Susan,Rose,susan.rose645@yahoo.com,26,Other,United States,Jessicahaven,New,2021-08-10,Desktop
3760,Lindsey,Cain,lindsey.cain156@gmail.com,47,Other,France,Johnside,Returning,2020-01-22,Mobile
3761,Sherry,Duffy,sherry.duffy807@hotmail.com,35,Male,United Kingdom,Matthewmouth,At-Risk,2020-08-12,Desktop
3762,  Matthew  ,Wall,matthew.wall822@hotmail.com,39,Female,Australia,Frankside,Returning,2022-10-20,Mobile
3763,Sharon,Roman,sharon.roman941@yahoo.com,33,Female,Philippines,Natashafort,Returning,2024-01-23,Mobile
3764,Michelle,Wright,michelle.wright975@yahoo.com,26,Other,GERMANY,Campbellborough,Returning,2020-12-08,Tablet
3765,Cody,Atkins,cody.atkins371@yahoo.com,33,Male,India,Bradleymouth,Churned,2019-10-01,Mobile
3766,Andrea,Harris,andrea.harris150@gmail.com,41,Male,United Kingdom,Joshuaside,VIP,2022-01-19,Tablet
3767,Spencer,Michael,spencer.michael826@yahoo.com,54,Other,Germany,Estradahaven,Returning,2024-10-10,Desktop
3768,RUSSELL,Chapman,russell.chapman87@hotmail.com,47,Female,JAPAN,Stephenchester,New,2023-03-16,Mobile
3769,Stephen,Castaneda,stephen.castaneda412@hotmail.com,20,Male,United States,Port Michellechester,Churned,2022-07-04,Mobile
3770,Christopher,Green,christopher.green63@yahoo.com,32,Female,France,North Anthonyborough,Churned,2023-10-16,Desktop
3771,Jorge,Bean,jorge.bean677@hotmail.com,39,Other,Britain,Garciafurt,At-Risk,2021-11-18,Desktop
3772,Michael,Reynolds,michael.reynolds925@yahoo.com,23,Other,Spain,Lake Matthewside,New,2023-05-14,Desktop
3773,Robert,Smith,robert.smith647@gmail.com,37,Other,Nigeria,Henryport,Churned,2020-07-25,Tablet
3774,Olivia,Vega,olivia.vega897@gmail.com,36,Other,Germany,Heatherstad,New,2022-08-31,Mobile
3775,Danielle,Graham,,36,Female,Spain,Andrewview,New,2020-12-11,Tablet
3776,Regina,Brewer,regina.brewer718@yahoo.com,19,Other,Mexico,Vincentshire,Returning,2023-09-30,Mobile
3777,Jerome,Cooper,jerome.cooper739@gmail.com,51,Other,Australia,Port Jennifer,At-Risk,2024-05-28,Mobile
3778,Rachel,Pope,rachel.pope932@yahoo.com,21,Female,United States,South Marieside,At-Risk,2022-07-11,Desktop
3779,Rachel,Solis,rachel.solis847@gmail.com,47,Female,United Kingdom,Susanberg,Returning,2020-12-24,Tablet
3780,TINA,Fleming,tina.fleming626@gmail.com,40,Male,India,Monicafort,New,2021-07-26,Tablet
3781,Gerald,Bennett,gerald.bennett414@yahoo.com,42,Female,US,Lake Robertbury,Returning,2022-02-07,Tablet
3782,Karl,Sanchez,karl.sanchez211@hotmail.com,43,Other,Spain,Villarrealton,Returning,2023-01-10,Tablet
3783,James,Hunt,james.hunt808@gmail.com,30,Other,Brazil,Lake Marytown,New,2023-08-14,Tablet
3784,Melissa,Thomas,melissa.thomas453@hotmail.com,37,Other,Italy,Burkeland,Returning,2024-10-19,Mobile
3785,Cheryl,Clark,cheryl.clark909@yahoo.com,45,Other,united states,Dylanfort,Returning,2021-10-04,Mobile
3786,Alexandria,Blake,alexandria.blake795@gmail.com,30,Male,Germany,South Mark,New,2019-11-18,Mobile
3787,Sierra,Burgess,sierra.burgess87@gmail.com,38,Male,United States,Kevinport,VIP,2020-04-07,Tablet
3788,Brooke,Powell,brooke.powell343@hotmail.com,39,Female,India,Burgessbury,Churned,2020-05-24,Tablet
3789,Amanda,Craig,amanda.craig737@gmail.com,44,Other,India,East Nathan,Returning,2023-01-29,Desktop
3790,Christopher,Klein,christopher.klein533@hotmail.com,18,Other,Australia,South Nicoleville,New,2024-04-25,Mobile
3791,Kevin,Delacruz,kevin.delacruz219@yahoo.com,32,Male,Philippines,Mercadoburgh,New,2023-01-19,Tablet
3792,Pamela,Hughes,pamela.hughes566@yahoo.com,55,Female,Japan,Medinaton,Churned,2022-01-21,Tablet
3793,Rachel,Spencer,rachel.spencer349@hotmail.com,46,Other,Italy,Cervantesview,Returning,2023-09-13,Desktop
3794,Tammy,Trevino,tammy.trevino24@hotmail.com,40,Male,Brazil,Gabriellebury,New,2024-08-23,Tablet
3795,Mary,Marquez,mary.marquez607@gmail.com,18,Female,Egypt,Melindamouth,Returning,2023-07-02,Desktop
3796,Kristin,Humphrey,kristin.humphrey853@gmail.com,38,Female,France,South Paul,New,2021-07-08,Tablet
3797,Thomas,Johnson,thomas.johnson433@gmail.com,45,Other,,Port Timothymouth,Churned,2021-02-16,Desktop
3798,Kyle,Wallace,kyle.wallace750@gmail.com,40,Male,United States,Christophermouth,New,2023-07-11,Mobile
3799,Katie,Pearson,katie.pearson266@gmail.com,38,Other,Spain,New Briannaton,Returning,2022-11-10,Tablet
3800,Brandon,Rosales,brandon.rosales363@hotmail.com,24,Male,Indonesia,Port Robertfurt,Returning,2021-02-21,Desktop
3801,William,Allen,william.allen775@yahoo.com,34,Other,Japan,Matthewhaven,At-Risk,2024-11-24,Desktop
3802,Lauren,Pena,lauren.pena460@yahoo.com,21,Female,Australia,Johnburgh,Returning,2024-06-25,Tablet
3803,Michelle,Anderson,michelle.anderson755@yahoo.com,45,Male,Indonesia,Riggstown,New,2024-03-02,Mobile
3804,Benjamin,Owens,benjamin.owens348@hotmail.com,20,Male,Nigeria,North Brianbury,Returning,2023-11-21,Tablet
3805,Brenda,Molina,brenda.molina596@yahoo.com,18,Other,Britain,Millerhaven,New,2022-05-28,Tablet
3806,Jill,Bass,jill.bass916@gmail.com,33,Other,Italy,New Cristianmouth,,2022-01-05,Tablet
3807,Kaitlyn,West,kaitlyn.west547@yahoo.com,34,Other,united states,Simmonsport,New,2023-05-19,Desktop
3808,Thomas,Coleman,,38,Female,India,Dixontown,Churned,2020-09-06,Mobile
3809,Steven,Silva,steven.silva683@yahoo.com,22,Other,Nigeria,Kelleyberg,At-Risk,2023-04-01,Tablet
3810,Alfred,Watson,alfred.watson689@gmail.com,49,Male,USA,Richardshire,At-Risk,2021-04-01,Tablet
3811,Alison,Montgomery,alison.montgomery387@yahoo.com,26,Other,United Kingdom,Lake Jesse,Returning,2020-05-22,Tablet
3812,Jessica,Andrews,jessica.andrews254@gmail.com,30,Male,France,Hendersonport,New,2024-02-18,Mobile
3813,Leslie,Massey,leslie.massey529@hotmail.com,42,Other,Indonesia,New Amanda,At-Risk,2020-01-18,Desktop
3814,Eric,King,eric.king843@yahoo.com,28,Female,Canada,East Nancyside,New,2021-05-01,Mobile
3815,Antonio,Washington,,30,Male,India,East Andrea,Returning,2024-01-11,Tablet
3816,Jon,Quinn,jon.quinn436@hotmail.com,31,Female,Japan,Garymouth,VIP,2020-10-17,Desktop
3817,Kevin,Anderson,kevin.anderson95@gmail.com,24,Male,Japan,Catherineport,Returning,2019-08-14,Mobile
3818,Sarah,Francis,sarah.francis910@hotmail.com,21,Male,United Kingdom,Lake Jeremy,Returning,2022-01-10,Mobile
3819,Deanna,Massey,deanna.massey220@gmail.com,30,Female,Italy,Gutierrezfort,At-Risk,2021-11-15,Desktop
3820,Cody,Davis,cody.davis379@gmail.com,33,Other,United Kingdom,Charlesborough,New,2019-01-19,Tablet
3821,Michael,Brooks,michael.brooks413@yahoo.com,26,Other,France,Bartonside,New,2023-11-21,Tablet
3822,Michael,Tapia,michael.tapia532@hotmail.com,44,Female,United Kingdom,Danaville,At-Risk,2021-12-07,Mobile
3823,Carrie,Cooper,carrie.cooper599@hotmail.com,29,Female,Germany,Port Barbaraport,New,2023-03-27,Tablet
3824,Erica,Mcpherson,,43,Female,USA,Riverahaven,Churned,2024-01-14,Tablet
3825,Teresa,Rodriguez,teresa.rodriguez954@yahoo.com,42,Female,Egypt,Katherineburgh,At-Risk,2020-04-16,Tablet
3826,Jamie,Nash,jamie.nash997@hotmail.com,60,Female,Italy,West Amanda,New,2024-09-22,Desktop
3827,Christopher,Snow,christopher.snow148@gmail.com,42,Other,Germany,East Susanland,Churned,2023-11-30,Desktop
3828,Michelle,Lopez,michelle.lopez497@gmail.com,23,Other,,West Robin,,2019-08-14,Mobile
3829,Charlene,Wood,charlene.wood133@yahoo.com,40,Other,Canada,Port Melanie,Churned,2024-01-16,Tablet
3830,Jill,Garcia,,32,Other,United States,Ericborough,,2020-10-08,Desktop
3831,Veronica,Phillips,veronica.phillips712@yahoo.com,32,Male,Australia,East Johnmouth,Churned,2024-04-17,Mobile
3832,Michael,Gonzalez,michael.gonzalez485@gmail.com,52,Male,France,West Jeffreyborough,Returning,2019-05-10,Tablet
3833,Kyle,Smith,kyle.smith161@yahoo.com,22,Other,United States,Lake Jenniferton,Returning,2022-09-13,Mobile
3834,Pamela,Russell,pamela.russell944@hotmail.com,56,Male,U.S.A.,Elizabethmouth,New,2020-12-01,Tablet
3835,Richard,Franco,richard.franco873@yahoo.com,21,Female,United Kingdom,Lake Lauren,VIP,2020-12-14,Desktop
3836,Olivia,Wilson,olivia.wilson124@hotmail.com,41,Female,United States,New Brittany,Returning,2019-11-06,Tablet
3837,Sheila,Mathews,sheila.mathews297@hotmail.com,39,Male,Mexico,Matthewton,VIP,2021-07-02,Tablet
3838,Gabrielle,Donovan,gabrielle.donovan157@hotmail.com,22,Male,United Kingdom,North Robertville,New,2024-07-03,Mobile
3839,Kaitlin,Hendrix,kaitlin.hendrix313@yahoo.com,34,Female,Philippines,North Brianhaven,New,2022-10-26,Mobile
3840,Ernest,Wright,ernest.wright302@hotmail.com,26,Female,UK,South Amandachester,New,2023-12-11,Desktop
3841,Sara,Hernandez,sara.hernandez811@gmail.com,55,Male,Mexico,Kellyfurt,At-Risk,2020-01-09,Desktop
3842,Kimberly,Houston,kimberly.houston803@hotmail.com,47,Other,Australia,Blevinstown,New,2022-03-05,Mobile
3843,Crystal,Crawford,crystal.crawford50@hotmail.com,47,Female,Brazil,Lake Adamstad,Returning,2022-05-31,Mobile
3844,Donald,Marsh,donald.marsh221@hotmail.com,20,Male,Japan,Travisberg,Returning,2022-04-22,Tablet
3845,Stephen,Warner,stephen.warner501@gmail.com,38,Male,Spain,North Brandon,New,2022-11-15,Desktop
3846,Steven,Bruce,steven.bruce561@hotmail.com,47,Female,Japan,Christinaberg,Churned,2020-07-10,Desktop
3847,James,Ford,james.ford892@gmail.com,51,Male,United Arab Emirates,New Michael,New,2020-10-08,Mobile
3848,Jacob,Love,jacob.love493@gmail.com,29,Other,Brazil,Ericahaven,New,2024-04-22,Mobile
3849,Leah,Johnson,leah.johnson580@gmail.com,18,Female,United States,Smithfurt,Returning,2019-04-07,Mobile
3850,Andrea,Thompson,andrea.thompson801@gmail.com,48,Female,Germany,Alexanderstad,New,2024-01-31,Mobile
3851,Olivia,Baker,olivia.baker855@yahoo.com,44,Other,United Kingdom,Bobbyshire,New,2019-02-21,Tablet
3852,Monica,Walters,monica.walters136@hotmail.com,42,Male,United Kingdom,Ryanview,VIP,2020-03-23,Tablet
3853,Clayton,Price,clayton.price652@hotmail.com,36,Female,Nigeria,Ryanberg,Returning,2020-04-28,Mobile
3854,ANGELICA,Schmidt,angelica.schmidt684@hotmail.com,37,Female,Germany,Lunafurt,Returning,2021-01-31,Desktop
3855,Heidi,Pruitt,heidi.pruitt888@hotmail.com,29,Other,India,North Jamie,Returning,2022-12-14,Mobile
3856,Brian,Holland,brian.holland92@gmail.com,57,Other,Canada,North Victoriaborough,Returning,2022-05-03,Tablet
3857,Albert,Ramirez,albert.ramirez639@hotmail.com,18,Female,Italy,Elizabethmouth,Returning,2024-05-31,Mobile
3858,Christopher,Ray,christopher.ray239@gmail.com,28,Female,Brazil,New Allen,At-Risk,2020-12-22,Mobile
3859,Kathleen,Cross,kathleen.cross554@hotmail.com,25,Male,South Africa,Jessicaside,Returning,2020-01-05,Tablet
3860,Jennifer,Roberts,jennifer.roberts912@gmail.com,24,Female,United States,West Steveshire,New,2023-05-21,Tablet
3861,Susan,Hall,susan.hall285@yahoo.com,40,Other,United Arab Emirates,New John,At-Risk,2021-02-24,Desktop
3862,Christopher,Moss,christopher.moss887@yahoo.com,23,Male,Saudi Arabia,Lake Brian,New,2022-05-21,Tablet
3863,Jessica,Martinez,jessica.martinez26@hotmail.com,23,Other,Germany,Snyderside,Churned,2020-07-14,Tablet
3864,William,Holmes,william.holmes816@hotmail.com,26,Other,Brazil,Davenportmouth,VIP,2021-04-12,Mobile
3865,Donna,Watkins,donna.watkins575@gmail.com,30,Other,US,Kimside,Returning,2022-12-24,Desktop
3866,Monique,Moore,monique.moore660@gmail.com,35,Other,U.A.E.,Port Kathrynhaven,New,2020-04-23,Desktop
3867,John,Clark,john.clark198@yahoo.com,46,Other,France,Ronaldport,VIP,2023-02-02,Tablet
3868,Marie,Washington,marie.washington591@yahoo.com,43,Male,France,Shawfurt,VIP,2020-09-02,Tablet
3869,Laurie,Robinson,laurie.robinson535@yahoo.com,23,Male,United States,Autumnshire,New,2021-11-06,Mobile
3870,Dwayne,Hall,dwayne.hall515@hotmail.com,18,Male,Japan,North Sharon,Churned,2020-12-07,Desktop
3871,Melvin,Cobb,melvin.cobb675@yahoo.com,21,Other,Canada,New Holly,Returning,2021-12-06,Desktop
3872,Amanda,Ellis,amanda.ellis986@yahoo.com,31,Male,Canada,Lake Calebport,New,2024-10-27,Mobile
3873,Paul,Clay,paul.clay806@gmail.com,53,Male,canada,Wallaceville,Returning,2024-01-13,Desktop
3874,Denise,Tyler,denise.tyler850@hotmail.com,38,Other,Mexico,Colemanmouth,VIP,2020-05-05,Tablet
3875,Christie,Kelly,christie.kelly455@yahoo.com,18,Male,Italy,Port Michaelchester,VIP,2020-11-11,Tablet
3876,Daniel,Powell,daniel.powell622@hotmail.com,27,Female,Canada,Youngtown,New,2024-06-24,Mobile
3877,Brendan,Moses,brendan.moses604@yahoo.com,28,Male,Germany,North Mary,VIP,2021-05-17,Mobile
3878,James,Johnson,james.johnson883@hotmail.com,37,Male,Canada,Barbaraberg,VIP,2020-01-14,Mobile
3879,Juan,Martinez,juan.martinez448@yahoo.com,25,Male,United Arab Emirates,West Kelsey,VIP,2022-08-08,Mobile
3880,Timothy,Ortiz,timothy.ortiz25@gmail.com,45,Other,France,Ryanton,New,2024-09-23,Mobile
3881,Linda,Sawyer,linda.sawyer392@gmail.com,45,Female,Mexico,Alanborough,New,2020-03-06,Desktop
3882,Kevin,Smith,kevin.smith118@yahoo.com,36,Male,Japan,South Julie,Returning,2021-04-01,Tablet
3883,Nicole,Ross,,54,Female,India,Garciastad,At-Risk,2020-12-15,Desktop
3884,Joseph,Gilmore,joseph.gilmore188@yahoo.com,43,Female,UAE,New Eric,Returning,2021-05-10,Desktop
3885,Christina,Kim,christina.kim158@yahoo.com,38,Female,Saudi Arabia,Schultzberg,New,2021-12-22,Mobile
3886,Brandon,Cook,brandon.cook695@gmail.com,32,Male,Australia,Schaeferport,New,2022-09-29,Desktop
3887,Bryan,Greene,bryan.greene630@gmail.com,45,Female,United States,Rileyberg,At-Risk,2023-10-26,Desktop
3888,Michael,Williams,michael.williams28@gmail.com,47,Other,United Kingdom,Taraborough,At-Risk,2022-05-05,Desktop
3889,Michelle,Nunez,michelle.nunez306@yahoo.com,18,Female,United States,Nancyside,New,2019-11-01,Desktop
3890,Robin,Hughes,robin.hughes328@yahoo.com,30,Male,Mexico,Jeffstad,Returning,2021-05-21,Mobile
3891,Danielle,Adams,danielle.adams915@hotmail.com,37,Female,U.A.E.,Smithside,New,2022-08-28,Mobile
3892,Marilyn,Guerra,marilyn.guerra385@yahoo.com,33,Male,India,Lake Kimberlyshire,New,2023-03-08,Desktop
3893,  Sharon  ,Lawson,sharon.lawson208@gmail.com,41,Male,,Webbstad,At-Risk,2019-05-31,Tablet
3894,Ashley,Watts,ashley.watts601@yahoo.com,38,Male,India,Port Kurtburgh,Returning,2021-01-12,Mobile
3895,Emily,Jordan,emily.jordan521@yahoo.com,27,Other,Mexico,New Katherine,New,2023-07-24,Mobile
3896,Zachary,Schneider,zachary.schneider973@hotmail.com,22,Male,United Kingdom,Nelsonmouth,Returning,2021-08-09,Mobile
3897,Nicholas,Flores,nicholas.flores63@gmail.com,41,Female,Saudi Arabia,Smithmouth,VIP,2020-10-25,Mobile
3898,Cheyenne,Wong,cheyenne.wong567@hotmail.com,18,Female,Mexico,Lake Mary,Returning,2020-05-02,Desktop
3899,Katie,Herrera,katie.herrera496@hotmail.com,19,Male,Nigeria,Garciachester,New,2023-10-21,Mobile
3900,Gregg,Thomas,gregg.thomas649@gmail.com,35,Male,United States,Katrinaton,VIP,2021-12-02,Desktop
3901,Stacey,Benson,stacey.benson276@yahoo.com,30,Other,USA,West Jasonshire,New,2021-10-13,Tablet
3902,David,Williams,david.williams692@gmail.com,22,Male,UK,North Stephanieview,New,2021-10-09,Desktop
3903,Michele,Miranda,michele.miranda782@hotmail.com,47,Other,Germany,Johnland,At-Risk,2023-11-29,Tablet
3904,Donna,Benson,,41,Male,United Kingdom,East Michael,Returning,2021-03-11,Mobile
3905,Suzanne,Rogers,suzanne.rogers582@yahoo.com,40,Female,France,East Matthewfort,Returning,2020-11-08,Mobile
3906,Phillip,Murphy,phillip.murphy86@hotmail.com,23,Other,Egypt,Taylormouth,Returning,2019-11-29,Tablet
3907,Michelle,Herrera,michelle.herrera209@yahoo.com,43,Male,Canada,Angelashire,Returning,2023-09-18,Mobile
3908,Mary,Tucker,mary.tucker554@hotmail.com,38,Male,,Marissastad,Returning,2024-07-26,Desktop
3909,Connor,Ortiz,connor.ortiz551@gmail.com,30,Female,Australia,Port Rachael,Returning,2022-03-09,Tablet
3910,Regina,Fuller,regina.fuller463@gmail.com,22,Male,United Kingdom,South Gary,Churned,2020-04-12,Desktop
3911,Jill,Cobb,jill.cobb833@hotmail.com,34,Female,Japan,Scottport,At-Risk,2019-02-09,Tablet
3912,Cristian,Morales,cristian.morales297@hotmail.com,55,Other,United States,Schultzville,New,2020-07-11,Desktop
3913,tiffany,Caldwell,tiffany.caldwell1@yahoo.com,52,Male,USA,West David,Churned,2021-02-04,Mobile
3914,Luis,Peterson,luis.peterson280@gmail.com,38,Other,Australia,South Sheila,Returning,2021-03-27,Mobile
3915,Katie,Johnson,katie.johnson860@yahoo.com,25,Other,Spain,East Charlottefurt,Churned,2019-08-09,Mobile
3916,Christian,Bailey,christian.bailey360@hotmail.com,29,Other,France,Lake Meghanville,Churned,2021-08-18,Desktop
3917,Austin,Reyes,austin.reyes600@hotmail.com,35,Other,Japan,Autumnfort,Returning,2022-04-04,Mobile
3918,Jaclyn,Thompson,jaclyn.thompson47@hotmail.com,51,Male,,Leeville,New,2021-05-21,Tablet
3919,Jane,Rodriguez,jane.rodriguez547@yahoo.com,32,Other,Italy,Lake Andrea,At-Risk,2023-10-01,Desktop
3920,Brenda,Wallace,brenda.wallace308@hotmail.com,37,Male,United Kingdom,West Whitney,Returning,2023-09-29,Mobile
3921,Tommy,Allen,tommy.allen716@hotmail.com,66,Male,Canada,Jacquelinechester,Returning,2019-04-10,Desktop
3922,Brian,Anderson,brian.anderson743@hotmail.com,30,Other,Canada,West Kimberly,New,2024-10-19,Mobile
3923,Jerry,Reed,,41,Female,United States,New Adrian,Returning,2020-08-19,Desktop
3924,Brandon,Mcdonald,brandon.mcdonald626@yahoo.com,18,Other,United States,South Cynthia,Returning,2024-11-07,Mobile
3925,Jeremy,Sullivan,jeremy.sullivan906@hotmail.com,25,Other,Germany,West Timothy,New,2023-08-19,Mobile
3926,Ashley,Alexander,ashley.alexander651@gmail.com,32,Female,Germany,Abigailtown,Returning,2020-03-05,Tablet
3927,Katrina,Mcpherson,katrina.mcpherson464@hotmail.com,48,Female,Saudi Arabia,Lake Brettmouth,Returning,2023-01-15,Desktop
3928,Jeremy,Diaz,jeremy.diaz679@hotmail.com,20,Female,United Kingdom,Bridgesside,New,2023-11-18,Mobile
3929,Peter,Johnson,peter.johnson216@gmail.com,38,Female,Australia,Howardchester,New,2020-06-03,Tablet
3930,Jessica,Pacheco,jessica.pacheco337@yahoo.com,49,Male,Australia,East Oliviahaven,New,2021-05-05,Tablet
3931,Sheila,Garcia,sheila.garcia137@gmail.com,36,Other,United Kingdom,East Laura,Returning,2019-12-31,Desktop
3932,Joseph,Sandoval,joseph.sandoval624@yahoo.com,25,Female,Nigeria,Port Nicholas,Returning,2024-07-15,Desktop
3933,Brenda,Clarke,brenda.clarke924@hotmail.com,22,Male,Spain,Port Mason,Returning,2022-09-17,Tablet
3934,kevin,Davila,kevin.davila178@yahoo.com,28,Female,Australia,Stuartview,New,2021-04-07,Tablet
3935,Nathan,Lewis,nathan.lewis917@yahoo.com,39,Other,India,Joshualand,Returning,2019-08-28,Tablet
3936,Connor,Barton,connor.barton501@hotmail.com,34,Female,India,Christopherfurt,At-Risk,2024-07-11,Tablet
3937,Jacob,Burch,jacob.burch84@hotmail.com,23,Other,brazil,Drewborough,VIP,2022-04-25,Tablet
3938,Deborah,Fernandez,deborah.fernandez80@hotmail.com,29,Other,United Arab Emirates,South Mary,At-Risk,2023-05-02,Desktop
3939,William,Deleon,william.deleon914@hotmail.com,28,Other,Philippines,Michelleland,Returning,2020-07-24,Mobile
3940,Emily,Martin,emily.martin689@gmail.com,33,Male,Brazil,Dorothybury,VIP,2020-03-10,Mobile
3941,Mario,Proctor,mario.proctor996@gmail.com,18,Female,Egypt,East Scottside,At-Risk,2020-03-29,Tablet
3942,Paul,Gonzalez,paul.gonzalez367@hotmail.com,38,Female,India,Johnsfurt,Returning,2024-07-09,Desktop
3943,Taylor,Webb,taylor.webb860@hotmail.com,20,Other,Philippines,South Dorisfort,At-Risk,2021-08-12,Desktop
3944,Teresa,Young,teresa.young128@yahoo.com,23,Female,Mexico,Thomasstad,Returning,2019-01-06,Mobile
3945,Robert,Webb,,25,Male,Australia,Lopezville,At-Risk,2021-12-29,Mobile
3946,Bobby,Gardner,bobby.gardner10@hotmail.com,32,Male,Nigeria,Hoffmanport,New,2019-08-14,Tablet
3947,Peter,Andrews,peter.andrews21@gmail.com,31,Female,united states,Port Emily,At-Risk,2021-04-28,Tablet
3948,Kenneth,Murphy,kenneth.murphy944@yahoo.com,42,Other,Netherlands,Christinamouth,Returning,2020-10-16,Mobile
3949,Brianna,Miller,brianna.miller197@gmail.com,51,Male,Spain,Jenniferbury,At-Risk,2022-08-27,Tablet
3950,Andrew,Mueller,andrew.mueller641@yahoo.com,39,Female,India,New Jenniferfort,Churned,2022-11-14,Tablet
3951,Jerome,Anderson,jerome.anderson227@hotmail.com,35,Male,Germany,Lake Susanmouth,Returning,2023-02-04,Mobile
3952,David,Jones,david.jones991@yahoo.com,50,Female,USA,East Randyside,Returning,2019-11-08,Desktop
3953,Peter,Best,peter.best288@yahoo.com,32,Female,France,Gregorymouth,Churned,2024-07-13,Tablet
3954,Carl,Wright,carl.wright724@yahoo.com,40,Other,France,Port Nancy,Returning,2024-09-18,Desktop
3955,Richard,Smith,richard.smith8@gmail.com,46,Male,Mexico,South Ashleytown,At-Risk,2022-04-20,Tablet
3956,William,Richardson,william.richardson406@yahoo.com,18,Male,Australia,East Michellebury,At-Risk,2020-03-11,Mobile
3957,Victoria,Gardner,victoria.gardner583@hotmail.com,18,Other,Mexico,Jamesland,VIP,2019-01-10,Mobile
3958,Michael,Allen,michael.allen175@yahoo.com,41,Other,India,South Larryview,New,2021-04-06,Desktop
3959,Jeff,Vaughn,jeff.vaughn676@yahoo.com,29,Other,Canada,North Nancyland,VIP,2020-10-28,Tablet
3960,Rebecca,Hubbard,rebecca.hubbard689@gmail.com,26,Other,U.S.A.,East Christopher,VIP,2020-12-24,Tablet
3961,William,Walters,william.walters579@hotmail.com,25,Male,  India  ,Knighttown,New,2024-08-03,Desktop
3962,Matthew,Chang,matthew.chang603@hotmail.com,22,Male,nigeria,Garciafort,,2019-06-28,Tablet
3963,Todd,Johnson,todd.johnson67@gmail.com,49,Male,Brazil,Robertmouth,New,2024-06-11,Mobile
